Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
0.164122,1.000000,0.281967,0.835878,0.000000,0.164122,0.000000,262.000000,305
0.164122,1.000000,0.281967,0.835878,0.000000,0.164122,0.000000,262.000000,305
0.156489,1.000000,0.270627,0.843511,0.000000,0.156489,0.000000,262.000000,305
0.160305,1.000000,0.276316,0.839695,0.000000,0.160305,0.000000,262.000000,305
0.145038,1.000000,0.253333,0.854962,0.000000,0.145038,0.000000,262.000000,305
0.141221,1.000000,0.247492,0.858779,0.000000,0.141221,0.000000,262.000000,305
0.206107,1.000000,0.341772,0.793893,0.000000,0.206107,0.000000,262.000000,305
0.160305,1.000000,0.276316,0.839695,0.000000,0.160305,0.000000,262.000000,305
0.137405,1.000000,0.241611,0.862595,0.000000,0.137405,0.000000,262.000000,305
0.171756,1.000000,0.293160,0.828244,0.000000,0.171756,0.000000,262.000000,305
0.231343,0.704545,0.348315,0.393130,0.049618,0.118321,0.438931,262.000000,305
0.187023,1.000000,0.315113,0.812977,0.000000,0.187023,0.000000,262.000000,305
0.152672,1.000000,0.264901,0.847328,0.000000,0.152672,0.000000,262.000000,305
0.194656,1.000000,0.325879,0.805344,0.000000,0.194656,0.000000,262.000000,305
0.160305,1.000000,0.276316,0.839695,0.000000,0.160305,0.000000,262.000000,305
0.118321,1.000000,0.211604,0.881679,0.000000,0.118321,0.000000,262.000000,305
0.236641,1.000000,0.382716,0.763359,0.000000,0.236641,0.000000,262.000000,305
0.206107,1.000000,0.341772,0.793893,0.000000,0.206107,0.000000,262.000000,305
0.148855,1.000000,0.259136,0.851145,0.000000,0.148855,0.000000,262.000000,305
0.145038,1.000000,0.253333,0.854962,0.000000,0.145038,0.000000,262.000000,305
