Precision,Recall,F1,FalseP,FalseN,TrueP,TrueN,TestedSamples,TrainedSamples
0.270270,1.000000,0.425532,0.729730,0.000000,0.270270,0.000000,222.000000,21
0.532258,0.550000,0.540984,0.130631,0.121622,0.148649,0.599099,222.000000,21
0.507937,0.533333,0.520325,0.139640,0.126126,0.144144,0.590090,222.000000,21
0.270270,1.000000,0.425532,0.729730,0.000000,0.270270,0.000000,222.000000,21
0.270270,1.000000,0.425532,0.729730,0.000000,0.270270,0.000000,222.000000,21
NaN,0.000000,NaN,0.000000,0.270270,0.000000,0.729730,222.000000,21
NaN,0.000000,NaN,0.000000,0.270270,0.000000,0.729730,222.000000,21
NaN,0.000000,NaN,0.000000,0.270270,0.000000,0.729730,222.000000,21
0.562500,0.300000,0.391304,0.063063,0.189189,0.081081,0.666667,222.000000,21
NaN,0.000000,NaN,0.000000,0.270270,0.000000,0.729730,222.000000,21
0.270270,1.000000,0.425532,0.729730,0.000000,0.270270,0.000000,222.000000,21
0.534483,0.516667,0.525424,0.121622,0.130631,0.139640,0.608108,222.000000,21
0.270270,1.000000,0.425532,0.729730,0.000000,0.270270,0.000000,222.000000,21
0.455882,0.516667,0.484375,0.166667,0.130631,0.139640,0.563063,222.000000,21
0.534884,0.383333,0.446602,0.090090,0.166667,0.103604,0.639640,222.000000,21
0.270270,1.000000,0.425532,0.729730,0.000000,0.270270,0.000000,222.000000,21
NaN,0.000000,NaN,0.000000,0.270270,0.000000,0.729730,222.000000,21
NaN,0.000000,NaN,0.000000,0.270270,0.000000,0.729730,222.000000,21
0.270270,1.000000,0.425532,0.729730,0.000000,0.270270,0.000000,222.000000,21
0.270270,1.000000,0.425532,0.729730,0.000000,0.270270,0.000000,222.000000,21
